t,y,dy,station_id,ccd
55530.728700199994,14.128745000000002,0.007540000000000001,2,2
55530.7320339,14.124555000000003,0.00744,2,2
55530.7356727,14.141265000000002,0.00759,2,2
55530.740173800004,14.151865000000003,0.00774,2,2
55530.7435196,14.167245000000001,0.00788,2,2
55530.7468868,14.178335000000004,0.007859999999999999,2,2
55530.75141419999,14.184115000000002,0.00796,2,2
55530.7550873,14.186905000000001,0.0079,2,2
55530.7584571,14.194315000000003,0.007940000000000001,2,2
55530.7630535,14.220635000000003,0.00799,2,2
55530.7664199,14.203065000000002,0.008,2,2
55530.7697913,14.230875000000003,0.00809,2,2
55530.774652,14.249235000000004,0.00817,2,2
55530.777998599995,14.243405000000003,0.00823,2,2
55530.7813801,14.263805000000001,0.00817,2,2
55530.78620449999,14.265655000000002,0.00834,2,2
55530.7895972,14.281035000000003,0.00843,2,2
55530.7932832,14.281485000000004,0.00837,2,2
55530.7980416,14.296255000000002,0.00843,2,2
55530.8013895,14.302425000000003,0.00838,2,2
55530.8047454,14.296635000000004,0.0085,2,2
55530.8093909,14.332105000000002,0.00891,2,2
55530.813088999996,14.324625000000003,0.00859,2,2
55530.8164564,14.348745000000001,0.00881,2,2
55530.82111109999,14.347765000000003,0.008709999999999999,2,2
55530.82447389999,14.354195,0.00891,2,2
55530.8278515,14.354195,0.008870000000000001,2,2
55530.832710099996,14.390275000000003,0.0092,2,2
55530.83605599999,14.359615000000003,0.009040000000000001,2,2
55530.8394365,14.376285000000003,0.009009999999999999,2,2
55530.844123300005,14.395275000000003,0.00924,2,2
55530.847508599996,14.399345000000002,0.00925,2,2
55530.851199699995,14.388115000000003,0.00936,2,2
55530.8559862,14.379125000000004,0.00966,2,2
55530.859369599995,14.390185000000004,0.00999,2,2
55530.8627744,14.410615000000002,0.010579999999999999,2,2
55531.54229430001,14.511835000000003,0.00972,2,2
55531.5459755,14.488295,0.009590000000000001,2,2
55531.54932309999,14.502895,0.0095,2,2
55531.553887400005,14.503215000000003,0.00952,2,2
55531.5572477,14.522425000000004,0.00999,2,2
55531.560621599994,14.513375000000003,0.00969,2,2
55531.5657191,14.507255000000002,0.00949,2,2
55531.569089,14.556145,0.00967,2,2
55531.5724381,14.534875000000003,0.00944,2,2
55531.5769998,14.555425000000003,0.00948,2,2
55531.5803478,14.551125000000003,0.00939,2,2
55531.584026100005,14.551485000000003,0.00937,2,2
55531.5888358,14.555285000000003,0.00945,2,2
55531.592194599994,14.576965000000003,0.00941,2,2
55531.5955764,14.569025000000003,0.00935,2,2
55531.600292799994,14.576725000000003,0.0096,2,2
55531.60395830001,14.597075000000004,0.009470000000000001,2,2
55531.6073451,14.571415000000002,0.00945,2,2
55531.612055,14.599195000000002,0.0095,2,2
55531.61555449999,14.604055000000002,0.00951,2,2
55531.6189061,14.610205000000002,0.00942,2,2
55531.6238916,14.616515000000003,0.00968,2,2
55531.627237400004,14.614805000000002,0.00967,2,2
55531.6306189,14.620715000000002,0.00957,2,2
55531.6353394,14.632105000000001,0.010020000000000001,2,2
55531.6386887,14.641705000000002,0.0097,2,2
55531.6423641,14.649265000000003,0.00981,2,2
55531.6743786,14.674315000000002,0.00978,2,2
55531.6777233,14.662725000000004,0.00971,2,2
55531.6811042,14.686215000000002,0.00982,2,2
55531.68574939999,14.695155000000002,0.00997,2,2
55531.689063699996,14.700465000000003,0.00998,2,2
55531.69276310001,14.691485000000004,0.01011,2,2
55531.6973685,14.688375000000002,0.009940000000000001,2,2
55531.7007054,14.690395,0.00999,2,2
55531.704035300005,14.683785000000004,0.009909999999999999,2,2
55531.7087075,14.676725000000003,0.00998,2,2
55531.71236109999,14.695815000000003,0.009909999999999999,2,2
55531.7156837,14.706555000000002,0.01008,2,2
55531.719039999996,14.691175000000003,0.00996,2,2
55531.7224079,14.725985000000003,0.01014,2,2
55531.72714380001,14.708225000000002,0.01013,2,2
55531.7308398,14.704965000000003,0.0101,2,2
55531.734219599995,14.692845000000002,0.01004,2,2
55531.73890580001,14.721945000000002,0.01014,2,2
55531.742288199996,14.724605000000002,0.01024,2,2
55531.7456425,14.707995000000002,0.010320000000000001,2,2
55531.75051340001,14.730795,0.01017,2,2
55531.753869800006,14.723215000000003,0.010190000000000001,2,2
55531.757254,14.721515000000002,0.01026,2,2
55531.7618324,14.712615000000003,0.01005,2,2
55531.7651689,14.698845000000002,0.0101,2,2
55531.768846599996,14.711855000000002,0.01022,2,2
55531.7734545,14.728155000000001,0.0103,2,2
55531.7768205,14.695595,0.00999,2,2
55531.780188,14.682065000000003,0.01013,2,2
55531.784756199995,14.716745000000001,0.01035,2,2
55531.7884642,14.699885000000004,0.010459999999999999,2,2
55531.79184530001,14.706565000000003,0.010459999999999999,2,2
55531.795194800005,14.676265000000003,0.01008,2,2
55531.799765100004,14.698055000000002,0.01052,2,2
55531.80317000001,14.700265000000002,0.01028,2,2
55531.8068615,14.697675000000004,0.010490000000000001,2,2
55531.81135569999,14.691395000000002,0.01051,2,2
55531.814738600006,14.714065000000003,0.010490000000000001,2,2
55531.8181232,14.723385000000004,0.01069,2,2
55531.8228522,14.721045000000002,0.01067,2,2
55531.826551100006,14.698975000000003,0.01054,2,2
55531.8299214,14.714115000000003,0.01097,2,2
55531.834452999996,14.712715000000003,0.01096,2,2
55531.837797399996,14.706825000000004,0.0107,2,2
55531.841169700005,14.734365000000002,0.01105,2,2
55531.846011,14.736415000000003,0.01125,2,2
55531.84939630001,14.756955000000001,0.011090000000000001,2,2
55531.85274909999,14.725995000000001,0.01103,2,2
55531.8562971,14.748945,0.01182,2,2
55531.860989400004,14.747365000000002,0.0131,2,2
55532.5410763,14.540565000000003,0.01005,2,2
55532.54446980001,14.517915000000002,0.00976,2,2
55532.5481418,14.479575000000002,0.00927,2,2
55532.552717,14.431385000000004,0.00919,2,2
55532.55611310001,14.418115000000002,0.00902,2,2
55532.5594701,14.384855000000002,0.00867,2,2
55532.564053400005,14.347105000000003,0.00864,2,2
55532.56774269999,14.340805000000001,0.00869,2,2
55532.57111519999,14.326575000000004,0.00864,2,2
55532.576055,14.300055000000002,0.00839,2,2
55532.579436,14.283485000000004,0.00822,2,2
55532.582790199995,14.246765000000002,0.00804,2,2
55532.587808899996,14.215305000000003,0.008,2,2
55532.5911576,14.188665000000002,0.00787,2,2
55532.5945505,14.163735000000004,0.007659999999999999,2,2
55532.599151300004,14.126125000000004,0.0078,2,2
55532.60247309999,14.121125000000003,0.007559999999999999,2,2
